parking_id,name,day_group,entry_windows,exit_windows,fee_windows,fee_mode,overnight_allowed,access_status,general_public,effective_from,effective_to,checked_at,evidence_method,evidence_ref,note
262,먹거리촌노상3,saturday,00:00-24:00,00:00-24:00,10:00-21:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
262,먹거리촌노상3,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
56,학원가노상,weekday,00:00-24:00,00:00-24:00,10:00-20:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
56,학원가노상,saturday,00:00-24:00,00:00-24:00,10:00-20:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
56,학원가노상,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
23,덕천노상,weekday,00:00-24:00,00:00-24:00,09:00-17:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
23,덕천노상,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
23,덕천노상,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
52,남부노상,weekday,00:00-24:00,00:00-24:00,10:00-18:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
52,남부노상,saturday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
52,남부노상,sunday_holiday,00:00-24:00,00:00-24:00,,free,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
53,안양역1노상,weekday,00:00-24:00,00:00-24:00,10:00-22:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
53,안양역1노상,saturday,00:00-24:00,00:00-24:00,10:00-22:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
53,안양역1노상,sunday_holiday,00:00-24:00,00:00-24:00,10:00-22:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
48,안양역2노상,weekday,00:00-24:00,00:00-24:00,10:00-22:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
48,안양역2노상,saturday,00:00-24:00,00:00-24:00,10:00-22:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
48,안양역2노상,sunday_holiday,00:00-24:00,00:00-24:00,10:00-22:00,paid_window_free_outside,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"운영시간 외에도 무료개방·입출차 24시간 가능(조사 확인). 운영시간 외엔 실시간 API만 멈춤(label_valid 축, access_rule 참고) — 입출차와는 무관 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
461,안양6동3노외,weekday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"입출차 24시간 가능(조사 확인). 공식 요금 징수시간 미확인 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
461,안양6동3노외,saturday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"입출차 24시간 가능(조사 확인). 공식 요금 징수시간 미확인 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
461,안양6동3노외,sunday_holiday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"입출차 24시간 가능(조사 확인). 공식 요금 징수시간 미확인 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
521,안양6동4노외,weekday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"입출차 24시간 가능(조사 확인). 공식 요금 징수시간 미확인 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
521,안양6동4노외,saturday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"입출차 24시간 가능(조사 확인). 공식 요금 징수시간 미확인 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
521,안양6동4노외,sunday_holiday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"입출차 24시간 가능(조사 확인). 공식 요금 징수시간 미확인 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
522,안양6동5노외(일반),weekday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"입출차 24시간 가능(조사 확인). 공식 요금 징수시간 미확인 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
522,안양6동5노외(일반),saturday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"입출차 24시간 가능(조사 확인). 공식 요금 징수시간 미확인 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
522,안양6동5노외(일반),sunday_holiday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"입출차 24시간 가능(조사 확인). 공식 요금 징수시간 미확인 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
441,율목복지관옆공영,weekday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"입출차 24시간 가능(조사 확인). 공식 요금 징수시간 미확인 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
441,율목복지관옆공영,saturday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"입출차 24시간 가능(조사 확인). 공식 요금 징수시간 미확인 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
441,율목복지관옆공영,sunday_holiday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"입출차 24시간 가능(조사 확인). 공식 요금 징수시간 미확인 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
18,개나리놀이터지하,weekday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"24시간 운영으로만 확인, 유료/무료 여부 불명확 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
18,개나리놀이터지하,saturday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"24시간 운영으로만 확인, 유료/무료 여부 불명확 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
18,개나리놀이터지하,sunday_holiday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"24시간 운영으로만 확인, 유료/무료 여부 불명확 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
122,호현마을2노외,weekday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"24시간 운영으로만 확인, 유료/무료 여부 불명확 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
122,호현마을2노외,saturday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"24시간 운영으로만 확인, 유료/무료 여부 불명확 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
122,호현마을2노외,sunday_holiday,00:00-24:00,00:00-24:00,,unknown,true,confirmed_open,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"24시간 운영으로만 확인, 유료/무료 여부 불명확 (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
301,친목마을노외,weekday,closed,closed,,unknown,false,confirmed_restricted,false,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"24시간 운영이지만 월정기권 전용 — 일반 시간제 차량 이용 불가(조사 확인) 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
301,친목마을노외,saturday,closed,closed,,unknown,false,confirmed_restricted,false,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"24시간 운영이지만 월정기권 전용 — 일반 시간제 차량 이용 불가(조사 확인) 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
301,친목마을노외,sunday_holiday,closed,closed,,unknown,false,confirmed_restricted,false,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"24시간 운영이지만 월정기권 전용 — 일반 시간제 차량 이용 불가(조사 확인) 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
7,안양2동노외,weekday,10:00-22:00,10:00-22:00,10:00-22:00,paid_window_free_outside,false,confirmed_restricted,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"이 시간에만 입출차 가능, 그 외 입출차 불가(조사 확인). 요금 구간=입출차 가능 구간과 동일. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
7,안양2동노외,saturday,10:00-22:00,10:00-22:00,10:00-22:00,paid_window_free_outside,false,confirmed_restricted,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"이 시간에만 입출차 가능, 그 외 입출차 불가(조사 확인). 요금 구간=입출차 가능 구간과 동일. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
7,안양2동노외,sunday_holiday,10:00-22:00,10:00-22:00,10:00-22:00,paid_window_free_outside,false,confirmed_restricted,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"이 시간에만 입출차 가능, 그 외 입출차 불가(조사 확인). 요금 구간=입출차 가능 구간과 동일. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
14,호계3동노외,weekday,10:00-18:00,10:00-18:00,10:00-18:00,paid_window_free_outside,false,confirmed_restricted,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"이 시간에만 입출차 가능, 그 외 입출차 불가(조사 확인). 요금 구간=입출차 가능 구간과 동일. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
14,호계3동노외,saturday,closed,closed,,closed,false,confirmed_restricted,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"해당 요일 종일 입출차 불가(조사 확인). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
14,호계3동노외,sunday_holiday,closed,closed,,closed,false,confirmed_restricted,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"해당 요일 종일 입출차 불가(조사 확인). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
22,박달시장1노상노외,weekday,09:00-19:00,09:00-19:00,09:00-19:00,paid_window_free_outside,false,confirmed_restricted,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"이 시간에만 입출차 가능, 그 외 입출차 불가(조사 확인). 요금 구간=입출차 가능 구간과 동일. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
22,박달시장1노상노외,saturday,09:00-19:00,09:00-19:00,09:00-19:00,paid_window_free_outside,false,confirmed_restricted,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"이 시간에만 입출차 가능, 그 외 입출차 불가(조사 확인). 요금 구간=입출차 가능 구간과 동일. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
22,박달시장1노상노외,sunday_holiday,closed,closed,,closed,false,confirmed_restricted,true,2026-09-15,,2026-09-15,official_web,docs/reports/태영.txt,"해당 요일 종일 입출차 불가(조사 확인). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false (네이버지도 기준, 일부는 공식 운영시간 미표기) [evidence_method는 임시 official_web — enum에 web_map 추가되면 교체 예정]"
10,인덕원환승,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에 없음, 출처 확인 필요(예: 네이버지도). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
10,인덕원환승,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에 없음, 출처 확인 필요(예: 네이버지도). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
10,인덕원환승,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에 없음, 출처 확인 필요(예: 네이버지도). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
16,평촌지하,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에 없음, 출처 확인 필요(예: 네이버지도). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
16,평촌지하,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에 없음, 출처 확인 필요(예: 네이버지도). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
16,평촌지하,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에 없음, 출처 확인 필요(예: 네이버지도). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
108,석수역좌우측노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에 없음, 출처 확인 필요(예: 네이버지도). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
108,석수역좌우측노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에 없음, 출처 확인 필요(예: 네이버지도). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
108,석수역좌우측노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에 없음, 출처 확인 필요(예: 네이버지도). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
81,"비호교1,2노외",weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에 없음, 출처 확인 필요(예: 네이버지도). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
81,"비호교1,2노외",saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에 없음, 출처 확인 필요(예: 네이버지도). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
81,"비호교1,2노외",sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에 없음, 출처 확인 필요(예: 네이버지도). 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
401,호원어린이공원노외,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에서 보류/미확인으로 명시. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
401,호원어린이공원노외,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에서 보류/미확인으로 명시. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
401,호원어린이공원노외,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"조사표에서 보류/미확인으로 명시. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
3,예술공원고가밑,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
3,예술공원고가밑,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
3,예술공원고가밑,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
6,명학역노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
6,명학역노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
6,명학역노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
15,석수대형화물,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
15,석수대형화물,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
15,석수대형화물,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
19,냉천놀이터지하,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
19,냉천놀이터지하,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
19,냉천놀이터지하,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
35,공업부지노외,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
35,공업부지노외,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
35,공업부지노외,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
41,안양6동2노외,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
41,안양6동2노외,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
41,안양6동2노외,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
45,평촌역노상,weekday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
45,평촌역노상,saturday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
45,평촌역노상,sunday_holiday,,,,unknown,false,unknown,true,2026-09-15,,2026-09-15,,,"고정 feed, 예측·추천 대상 아님(predict_ok=0). 조사 대상 아님. 야간 방치(overnight) 가능 여부는 조사 안 됨, 보수적으로 false"
